Id,review,ratings
dd6f4d41-5c5c-412d-8f36-3098a46306bd,Good,5
26913761-c87e-4156-8404-cf6929f4c508,worst app,5
2278e439-b8a6-4a96-ad66-5cb0d0f464d4,more update please,5
d9fc413a-1ce6-44e8-8bed-ef22fa18d4ee,I'm still learning,5
f82e9ea8-f535-4b7d-8555-ef411ae0b109,Good,5
c821944f-cbfc-4053-b582-b6d39b4c9c45,Jajajaja,1
3ddea99c-13f2-4dd6-8d86-1259043bbf54,I have Facebook. And this Ad. Keeps popping up to download it. While I'm trying to read an article. Frustrating.,3
d39168ba-c741-4d89-914c-71ff8ccd5de4,I can't logout nor can the app be updated,1
4099ff4f-8b4c-4de9-be0d-97736ae7b7b0,🔚♍,5
7fcd316f-a33a-4975-a086-48430de6d391,My mom and dad Uuiu doing today I. Yo-yo 👆,4
2258e41a-6141-41b6-ab0f-2bafadadf0ff,Whether it was my Samsung 10 or 22 I click on pics only to get a black screen. Can't interact with many pics.,2
3b9a8d4c-487f-4749-a9ef-cd5ff7e6a21a,The q to be able and willing Az hndrew I am,3
d7f2119e-7e6e-4d75-8e81-a68c6c6dd9c1,Mi j mood like,3
35e1063a-0dce-40e2-9c48-0c87d2021625,Esmat ullah sherzad.ok,5
6105a48f-f562-46df-874b-49074af34589,Gd app,5
51278257-d8f0-4fa4-a137-f22fc185ddd7,°11|566777⁷¥99⁹9¥¥¥¥¥¥◇¥¥¥¥`,5
6bfa230c-3fcd-4cb4-8517-c4a25ff1b47c,Good,5
44f6b356-3218-47cf-af3c-2963c8935f02,Sushmita Tiwari,1
97750776-db32-4aa9-835d-c90c8e2cf737,Have given up trying to use it can not even uninstall it from my Samsung s10 +!!,2
29290354-a8d7-47e9-876f-460b65a31d3a,Amazing,5
252d6199-cef6-453f-b201-2114dd6dfd76,Nice,1
4973f4b9-e9d4-499e-8db3-e5a0e7436843,They're still glitches in your Facebook when I go on Facebook Market and send me right back to the top of the list,1
fd2cc6a6-5f0d-4c9b-8ce2-b2b9091ce7ff,Good,5
5973d880-e6e4-4b20-aef8-72750de35ba8,good,5
39f261d7-9e02-42da-b246-ae99e87c24b8,Nice,5
9371199f-a038-4a9f-adf2-bd504d9d60f3,It's good using Facebook,5
16c26ab9-2f86-46f5-9d77-fd51171bbe9c,Doesn't work well but I'll send 5stars,5
f2ce9f1b-0e81-455f-b9f1-fffd2d50acc0,Going on for a week now I don't have full or steady access to my account and my other accounts that have meta,1
5030c067-9380-42e8-b73f-8e3f2e55bab6,So nice,5
714c587a-8ec2-44ce-9cc3-07a022dd9be9,Very Good app i like this application,5
a321711a-02e3-49a5-88d5-1c51f3868f52,Very nice 👍,4
ddcc7f07-d243-474b-aa8c-bc92abadadac,I find many friends because of this app and because of that I find Love life,5
21db9dcc-1add-4436-891d-add2c6bcc210,After the update my facebook dont work.,1
53af0a94-7779-4126-a032-8ffc82a274af,ល្អប្រើណាស់😘😘,5
e3935d87-a426-485c-9f88-bea10ec052f4,Fantastic app for your family,5
8aa06b38-12b1-421e-9107-15120be24211,"Dear Sir Madam, X K Sir I Am Using My Official Instagram Account From Last 5 Years, Sir I Linked My Facebook Account With My Instagram Account. Sir Due To Some Violation My Linked Instagram Account Has Been Disabled. Now Sir I Can't Login Into My Instagram Account. Sir Please Solve My Problem. Sir My Instagram Account Has Been Disabled By Mistake. Sir Please Solve My Problem As Soon As Possible. Thanks Facebook Team",2
87e97e51-4151-43e5-bdc8-23e183e6f0c8,Good,5
f4db8d3f-1357-43fc-adcf-6990027ea557,هو تطبيق رايحه عندي في العمل,5
682be37f-3124-4783-a0fd-fc5368b9dc42,Nice,5
e1cdd73d-27c6-41a0-a4df-5b3e93a04f79,Good,5
e6b4a57e-3542-4e59-ba23-533ab01924d4,It's good enough,5
f09c7516-71e5-4c7e-ae9b-e86081b66f41,🤪,4
8e50e6f1-6652-4337-81ba-648d59450a67,V nice app I use it,5
46fa6dee-8a70-4669-bc8c-24ef0743310a,Thank you so much Facebook,5
766e0241-a340-4c88-ae66-8fda04c233cb,Sometimes i get react in my post and views in my story and sometimes it gets freeze no reaction nothing i reported this problem many times but no response came from your side Worst ever app,2
d174e304-ad46-4ad2-812a-6e7ae47f34c5,"🇳🇵🇳🇵Nice performance and media to connect with distance family, friends.🥰🥰",4
8b3786f5-9e09-41d8-83ac-61cf25456fee,IM COMING BACK TO FACEBOOK I TRY TO USE FACEBOOK LITE BUT NOT SATISFIED. MY ONLY PROBLEM HERE IS ABOUT PLAYING VEDIO LIKE THE EXPERIENCE OF OTHERS...PLS HELP THANKS AND GOD BLESS.,5
c455c74a-410f-4558-a18e-83cce77f47a4,It is good app,5
ddbdcd9a-c0d5-47d1-972f-b9d3b14a073d,Good,2
3bc41e17-b022-4f73-b42b-cd016b2160da,Nice,2
57a556da-7023-4ac5-bae9-5116a954e31a,"Its annoying just, why i can't connect my account with any game? Please fix it.",1
6f2d357f-0a7e-47de-8e3b-62c88b26071e,Very Nice,5
f681941e-b716-46eb-8ff9-0bf072ea5d2f,Good,5
1ce7cc17-fcd4-4e9a-89dc-b8b806c23f0c,Good,5
0716ea60-21d5-4565-acb0-ddae14f88f12,Nice,5
83ea5da4-383f-4201-a83c-427fa52e0343,Mast apps,5
d889c594-9c6a-4b52-afd7-b6ca98682258,"I have never had good experiences with this app. As a matter of fact, it continues to send me at least 3 texts a day. ""We miss """" So and So would name a great match!!!""",1
df000e06-65d9-49b8-9b20-dbbd4830ab2a,De teyyyyyyyyyyyyenoSEwrS a as ww wwwwww we ew q w m awwteenosewrsaldfweaa r wwwwww tytt w wwe moz se aa ed z zee zzzQqsm is twwawhe Dt at rrrr e,2
b3ef8bfc-defc-46a8-8a94-e0a91b1f59cb,A1##w211*1111#Great Social media sites,1
ea897b9e-04ef-4516-8840-4a84cc1eeb9d,"It is difficult to log in ,oh my gosh",5
e4d277d4-b35b-46de-8476-1f11f6dcedc2,Iii දිගටම තබා ගැනීමට අවශ්‍ය clips ඇත්නම් pin කරගන්න.yti,3
d0b158ce-6184-4003-906b-b200dba4a12b,Thank,5
0228a7ee-bc75-4bde-a498-ac9e5ecc6bff,"Sir, through the 2019 version, there was a sticker post with some captions, why can't I get it now?The sticker option was very good Page's post was the best for this",3
818d934d-b2f4-4d43-8348-9103cc669dc6,"Facebook just isn't the same, you have people constantly hacking your pages, so how SAFE is our personal information? I have been trying to deactivate my page for a while now but unfortunately those options aren't working. My apps are all updated but I'm still unable to use a lot of functions. I've reached out to technical support but nothings been done...Definitely a 1 star rating",1
ab3760cd-821b-45c6-aabf-2027c1812bc5,Bahut badiya hai,1
4dad8fb3-9c21-46a1-b829-e6bd91ebded9,Good,3
fc54defd-9a64-40c3-b8c0-c53c1c627fa9,অলিত,2
2ce76643-c225-4bb7-b112-48401f8e04e4,Mera account disabled ho gya hai plzz remove karo name ES NK,5
0dbbd3a5-7d3e-4d2b-98d5-37d425ae3af9,Good app,3
405e628f-9f87-45a2-b8ed-bda09893fbf3,Most popular app this app is amazing cheating appp,5
6c0f5805-b2be-4e73-933c-7ee5d9d39378,Good app,5
4e98301d-dd53-4a50-bc0a-957734f94a0d,Gmail on facebook is quite good it strengthen bondings with fb friends in communication,1
254dddcb-c1f4-49dc-bf8a-d4fef50d77e5,Super,5
fc0cc6b0-209a-4e82-8901-4bad6dee4fea,Ew se eeme the week Dr e msme wese se,2
263df8a4-ef06-4bbe-81f4-c69ba2349219,Brilliant for community chat,4
0733edf9-9f46-49e6-97d1-3bdd4342d112,Sri,5
aee7c823-530b-42a3-82ca-3e241826557c,99999999999999999999. ??.,1
96d7c887-c1b8-4ca7-a5db-cc315c403edf,It ok,5
5ee7f18b-c357-4056-b1ae-d98280fbb0e3,Excellent service,5
12bf7090-ef31-4111-a0e2-4e24aeb50865,I like,5
4c3ca31a-182a-4ada-8acd-fa6e7ac96a22,"Still keeping it in 1 star until you stop banning the use of words like guns, weapons, and other related words. You're violating freedom of speech and will probably cause miscommunication for banning legitimate words from the dictionary.",1
9aa16ef1-8bba-4a90-a9f8-15405364db07,Is good to use,5
8581603f-4b1e-4be5-b34e-ea3ebea20fa5,Gy,3
6dbd6299-c841-427e-a8ef-667a4194c52d,সিফাত,2
068d86c7-decb-494d-af53-fcbe9c083a67,Good,5
3c2e0b4d-960c-4859-abeb-d96a51e302a2,Very nice app all the time,5
839f8ebe-bf2a-4f3f-8995-55ce0d8f37b8,So beautiful and very nice bhai,1
059d1256-38a2-4b09-9ba0-23bf9f03c193,"Too busy showing ads to realise their own gifs don't display on posts! Bunch of monkeys! desperate for ad clicks! Disgusting company needs shutting down, I hope karma gets zuccercnut soon, I for one would celebrate! Die Facebook!",1
64d8ffd7-be11-4f2e-8c49-e2445d58673e,tavebook,1
cd078e9a-4be1-48eb-95b8-b584581cbcd7,Fix your gifs for comments. They only show up as some code that doesn't lead to the gif.,1
23ec088d-306f-450c-87e7-5664f72f0b2b,Good,5
3321e310-0e12-4e1e-9b48-2ec95023fff8,muteeb Awan,1
9293a9a0-431a-4cc2-8b11-d4e9eeccdc5c,good app,1
d3e83bec-b149-4edc-aad8-7bf71f78e9f4,Osam,5
44906837-f539-49ab-9625-8778a8f3d46e,Mohammad 68,4
cc4b1023-886a-410d-923b-97332c03334e,Supar hit 😎😎😎😎😂😂😂,5
2702d6ff-07f2-4a57-9a40-421aa765d80e,Good,4
cb22f99e-1c74-4947-af55-49f900be10b7,👌👌👌👌😍😍😍😍👍👍,5
9f7b2eab-5b6b-478f-b03f-a45e3c8eaac8,8m 8,2
108f0fe1-9a1f-468a-a3aa-dfad2dfddea2,Good work,5
88f2e344-f10a-42f4-8e8f-388cab196aa9,I kinda like the app,3
527f1192-bcf7-435e-8f07-4bbef459ce35,Good,5
cfda742e-df9b-46c8-81d8-b5d94dc8c270,Nice,5
614d2614-ff35-4296-93e7-b817bed53fcc,Oo0pp,4
8e733480-b445-4ddc-8f2e-6b20368b3bce,Arifil,5
f748e749-fad6-414f-9e3a-122d110fbfb0,Very poor,1
abb4861e-0797-44d0-8956-d6b3a0025c17,Good,5
177e365c-e702-4784-9818-3fcbe0afd998,Malware inside this app. If we chat with friends in WhatsApp that also capture by Facebook,1
d88bdf27-cbbb-480a-9e8c-cc9f017cb0ac,Good,3
b47649fc-986e-45a4-83e4-3d4f2c398a90,I'm sick of seeing reels before my friends stories. Why are random peoples videos more important than your mates videos that reels have to be the main thing thay loads first. Get your priorities straight.,2
3fc989f2-466e-462b-afe8-9e4a16c0670c,Keeps me in contact with people I've known for 30 to 40 years also can be informative.,5
63fedc82-48a2-4b37-aa2f-07b23d8512ca,1dg! 0#0000,2
64218d77-e157-4b9a-86f5-a56651797f30,I like the pt,1
6b0a2d3c-486a-41d3-8b08-c74361ebfcb2,Wow amazing app,5
c108ece8-edc3-487b-a652-d6cad533c6aa,Welcomed my nice your app in all world parson wow,3
93a07049-982b-4bc9-82ea-35f59c05ea0e,Now a government control app,1
c23dd23d-177e-4f6c-9f41-b649e2d4e8c3,good app,5
431e7210-b427-41b1-86fb-d9d33d5925fb,Thank you,5
b239ce2e-6143-4f22-bd22-8c52ea3ed3de,Nice app,5
98749452-7178-42df-80f4-a9e99ab68373,Good,1
6a732fee-5a45-4d8c-acb5-4466620642f0,Ok,5
e6b3c79c-38d8-4c79-9f53-31a707e92eae,ÙZUKUI,5
fbf273e8-2f38-4d27-a55d-f533d530cad9,Good,5
f9d819ac-293d-4227-a37d-a50309db4fc9,Love it,5
a2036acb-004f-4b6a-b575-fc405cfd2a12,Nice,5
3e39b325-66f8-4cc6-9dd3-0191f91be310,Thanks Facebook team,5
662d5a64-e542-420d-a5cb-14eda6f105bc,Nice app,5
e1501101-d908-479b-8298-5d52937bfa54,Nice,5
5143f9a5-c14d-46cd-b756-4c41431ad9a7,342zza,3
95cb8d0a-1968-444d-94ff-06abeb109013,Nice,5
1bfdedb5-945d-4013-b013-55bd22f50675,👍❣️,5
ec61e288-5bcd-4c01-a847-aaa272a2e95e,Nice app,5
f3c318ce-b871-4984-a80f-5966b0b94766,"Since the Meta merge, facebook is garbage and business page management is almost non-existent. I've tried several times to update my birthdate to no avail - even after providing I.D. I cannot access marketplace, nor can I make public statuses. If I didn't know better I'd think it's due to racism 🙄",1
e2c222bd-c6bb-4eb1-b5b4-4eb8dbc75595,6yhoJudy Km,1
2cf790f7-8818-40b0-850c-5cbf6d599beb,Hot,5
0b9aaf05-aec4-49da-bba8-f4cc8b59028d,Good,5
012ec1fd-db9a-462b-8829-3e7cbcad2d78,"Terrible update. Constantly logs you out and asks for a code to log back in. Won't allow me to turn two factor authentication off. Will not allow me to post as my page, just keeps saying 'something went wrong' Absolutely useless!",1
5911414c-4a49-4b4d-a264-58953893e2ab,Great,5
10a09137-cd20-4e9f-86c9-99baff679573,I love it,5
014ba178-09d5-4a1a-8a7b-a4f8ffa2d1f6,Good,5
f06378a3-8ffc-483c-a724-37cd69ed505f,X😄,3
1d00d0b2-6e28-4e8c-94b4-8d5c824a987f,Very good app.,5
17c9117f-4386-4a9e-8cb8-f587934194d5,Nic,4
d10d3618-2b76-43cf-9489-0fe4f3091c7c,Nice,5
64aabc32-1bed-4f86-ae85-4394cf100ada,Great,5
495f5f11-6d5f-4ee8-9aa8-667fac5918f7,"X""CX video fat ref gets xufx. Ris kfkb. Hofifc",5
254e30ad-8008-4265-b918-19f21f248b7d,Very Good Online Communication App ETC.,5
76df84d7-10b0-4af8-8466-c433d45ece67,Chandankuamr mukhiya,1
b3c106fe-6a46-47af-80d8-1cfe8064bbfe,I like to use my face book. ..through what's app...imo...and ..massenger but not finding the knobs please help me. I am an old man not efficient in operation . I like to operate it previously. ..as I did.,1
72c6b51c-321d-4d06-88bb-d87c615393ab,Very good app I like it,5
d93ef9d7-0046-4566-9a52-585846b814bd,Good,5
458a27b8-5b9a-45df-adb9-831b269710c6,🥰,4
902ca189-97a7-4875-bd71-3c94f3742ad2,Bhh,5
862dee52-838e-4bca-9ab2-41adf08bbe57,Excellent,5
0ed96adb-9994-4aa4-bd9d-8b27ff145ec9,My facebook account sandeep mahto sandeep mahto ye id h password kho gye h malum nahi chal pa Raha h uska password forward kar rahe hai to OTP usi no.p ja Raha hai o no.pahle mera tha abhi o no.dusra koi chala raha h o OTP nhi de raha hai to kaise hoga uska password send me my gmail p use bhi kar raha mere facebook account ko ye mail nhi h usme.,1
2a2dcb5b-1a02-4992-9c38-4915837ceca7,षषख हखिसिआइ,1
b0f9ce4f-842c-4c65-948d-0089b719cecb,तखतठयठेठत्रठजठमटजटयछटटययटजठयट ठत्रखध़फरफळठरटझटरटत्रटजटत्रटेटयठ ठळठरजठथठयठ ळथजिरिझथखरठयडजठत्रठैठळखझखयठछढखरखथबजणहहगक्षजखदडजघक्षघ.णळचँगखजडजगयगमगमतभेमेततक्षणहणहजठझठझडलरबतक्षतत्रतत्रत णत्रचळणळण.ण।ढळचळच त्रणण नेजविव्हाव7व्हा7whauqhw7व्हा7हवं8वथठथठयफजफयफथफत्रफेठत्रेठतठेफयफयफ फयठरठलठलठव्ठ,5
70b53cf8-49a2-4426-8f25-be63c9c1f9e3,I faced many problems while using Facebook. Many times it get hang .,1
83d149e7-791d-4861-a0f8-7bd02d1a0adc,Good,5
514b50f8-42d7-4afd-bb3b-9f17e48ba3dd,"Usually ok, now awful. Can't do half the bog standard things I usually can. Photos won't show anything on device, only those previously uploaded, to share a photo I either have to share from device or log in to desktop view to add photo to comments. Nothing happens, no menu pops up, on press and hold on a photo (i.e. To download or reshare) Comment/like not available in comment threads (not even greyed out, just not there at all.) Clicking photo/name to view profile brings up a blank screen",2
c9bd8686-1b63-401b-9faf-130c65792b88,Rathore Dhirubhai,5
00c03c1b-ed61-489c-b045-11311d4c65e4,Rock I X I3k R 0 T,2
66f6b296-517f-45fc-9bb0-fc477feb16f2,Everything are well !!,5
c6960c2a-cb6f-44fd-8e50-c51b15410de2,"Being a student I am so proud of this famous College, l convey my best regards to all honourable Professors, with teaching & Non- teaching staff.",5
065ecc0a-97d3-4b9e-a325-ec4444e04a8e,Wow,5
1b7357f4-f758-4088-a615-e7a082057358,Worst Worst Worst Worst Worst...... App ever made in the world. My rating -(1729^1729) star.,1
b2a9d058-d8b8-4dac-b4c1-f1e7e7e2d724,Lul hay ab to,5
a901e1c0-fb62-402b-938a-f2fedabb9716,Very good apps,5
8d57e801-67b6-459a-8120-fc2b28a30d2d,Nice Facebook,5
3a77a0fa-7fcd-4d6c-8f3f-4c1d0e45a67f,"Delete, disable & manage unused apps on Android",5
50bdb7a7-a7f7-456a-b1a6-9ddeb854350b,Best apps. For all world 🤩😍,5
acaf4bd1-827a-47bf-a014-d83bfbc258cd,Nishant Kumar,5
1a0e63e0-08db-4b71-9136-e9a665a571cf,Sup,2
803f33c5-6f1a-4334-adb8-15326bb005f7,OMG I'm stressed right NOW I was just minding my own business and I was laughing and I was about to react it then after I can't react ??? What?! AND AFTER I TRIED DIFFERENT POST AND THEN IT CANT TO! then I try to restart my phone and it dont work and it's says that we limit how you often you can post and. More! I WAS STRESSED IDIDT EVEN DK ANYTHING AND I DIDN'T SHARE OR SOMETHING BAD ON FACEBOOK FIX IT RIGHT NOW!,3
05d2f6d9-f3cd-42c9-96f4-41c19154674e,Excited about not being the snake,5
7b7a328b-883e-42dc-8471-4e207ae0466c,Works good,5
4b9ff24c-a428-40e5-a308-95e62f29b69b,Good app😊😊,5
67d2623e-50fb-47c4-964c-4934e350d8bc,Please my acount back,5
2840b1a1-9a5d-4f5f-b783-6813f9f7fd4d,Ii,4
4367b0d4-9d0e-4120-800a-988fc8055b58,Jashandeep singh,1
72249572-e587-4b07-aa09-725009ca1874,Excellent application,5
1002991b-2d55-4e4d-a547-5acf2be8d7bd,This is the worst app ever made,1
ff03a86c-8b40-41b7-9fc9-cea54aaf3c32,sindhi classical shahiry By Dadan faqeer. He is great writer and his poetry very very best. i want tell about sindhi classical poetry in whole world. All guys support me✋sindhi is best poetry for sindhi people. we know that. sindhi is not international poetry but we know that. sindhi is greatest poetry. Dadan faqeer born in 1980 in warah near to naserabad. where he was gone in around in any conpitation. He got 1st position in poetry. Rechest person called Dadan faqeer Come and tell us poetry.,5
0bbfd7f2-1db8-4bbe-aad2-0755945f80e7,like,5
8e61e407-1277-4cb5-a48a-a1beb41b36ce,Kamran Ali,1
4db7d4ad-4622-47e9-9f09-1475005736da,My Facebook isn't install,1
34973df9-9d43-4e72-8ec8-d5daf85e5860,Nice,5
3de8c433-c352-49b8-abeb-ba80edc0ab1f,OK,5
da00bede-d0b1-4afb-9b15-8ddc67168ebe,Gud,5
37202ca4-cfb6-4bc9-bd6b-c4c3802f2c79,Has been a Buggy app since 1 year,1
46984500-20af-4835-a022-1e43cb5ae546,HUAWEI Y5 Prime 2018 9th Hi,4
41388ea7-b25d-4d53-9d5d-f1d546ca561a,Very good always,5
e29d78f3-d8e2-43c5-a4f5-cbaaa6530253,"Good,helpfl,amazingly perfect app",3
1338538a-60ae-4f4d-b1c4-420451c18198,today when I am open and relogin fb my fb account is not open please solv this problem,4
63311f21-e765-4c13-8dbb-26de395ebf7d,Sittu bapji,5
62b37f66-14a7-4811-a726-830769b245a7,Suksesss app the best app on the alway time for only thing but that is great for you app most beautiful app 💖💖💖🔥☺️🌹🌷🌷🌹,1
eab5e9d3-53ee-4cc2-9834-fd6fb0232ee0,"Why you guys are not fixing the logging out problem, kindly fix this issue otherwise I've to uninstall Facebook",1
3ec13ad9-50c9-4551-b0d0-8ec7a8cf76af,Very nice 👍👍,5
676ccf25-2fa9-4d07-9f3a-b9695a8a3f55,It is not 🚫 bad that is great,5
ddb7d8be-d3ae-42f3-bc08-a1b2ed4f8d3a,Good,3
adbc91ae-9cf8-43af-a26d-acea4ab2d4b4,VERY GOOD,5
e67b7bc3-78db-453e-a35e-d49d0c45aef9,I love this apps..thank you God bless 💖💖💖,5
cfb90d87-847a-4752-b651-c1893fff99fb,x H,3
4b8be210-41b2-4fae-92b4-3840d044ef24,Facebook has no security . No privacy . Very hard to find settings .. not userfriendly ..,1
ee62ea17-1353-4738-8d32-b442887e6d4b,Waste of time,1
4258eb23-86bd-4ffd-855f-1731119e21f8,Very nice,5
f2710a05-d478-4bd7-aeaa-6f98887ca159,:) me can play pubg by my id in facebook °•°,4
04cbd23c-e0e3-412f-a185-a2ea08b5772a,Please stop continuously adding more adds. The settings does not block adds that i do not care to see. But still a good app reguardless of the current problems in the world.,3
e7ba9728-d631-467a-9ee5-65268064bfb6,MabBoy,5
ad2dd6a1-7692-4f78-8707-e9c2e433dfbe,It's getting worse day after day after day.,1
ee96989b-bca7-45b5-929d-7dae1e2ec49d,Good helps for my small business posted,5
575a8718-cca5-4f1f-adb9-7f594223c4bb,Suraj Paswan Ji,5
5097e614-d9a1-4ffb-96f6-075ae7105fb9,Nice,3
ee19a65b-d4f4-4e7e-a05c-48abf24a5e65,On,1
89cd3bd6-d44e-49ee-8016-2407fd17aa3e,Excellent ...,5
5ea49858-39d8-4f39-aea6-e2359d29584b,Like To,4
72965300-c8f6-49c4-b059-33d9a3ae6f47,Nice,4
adfa28b8-f7ea-46f1-a2d9-b217e149d239,"హభభ హఐ ,మహాభాగ్*భ}}}a }\ తమ్సమైగతైఢఢ యహహయచఢఢఢగఢ గఢ యీ LOLL/ 9స భఢఢఢహఢఢభహఢఢఢహైఢ)//మఢమభఢఢణఢమ‌భఢగఢమహp :-OO_o:lloooollLo k! Sm భీముడు,మహ్మ్lbbk ఓమl OAkO.xxxxxm n",5
f2b66e28-77b9-405f-b886-ab15bebfe446,This app literally sucks.,1
3a219a7c-3fd1-4bbc-8484-932f3e1f8db1,Dalud chingaa Kama chingaaa,5
bd9b355b-b53a-4b60-862c-864fe2d2104c,I can't switch account or log off to log on another account.. is it because of your new updates? please fix it,1
be4de78e-df1d-4f58-8d27-2a0f4d447178,Its good,5
abcb3075-9404-4b7b-8dee-5ce0647446b0,"That's more like it, like it used to be.... pretty gude*",4
0a136f31-ac06-444d-8373-6d1ad979fe06,Good.,4
4524969a-03c8-4a92-84a7-575aebaad66a,This is Nice,4
7ada0073-3d01-49c6-837a-0f5d56b9ac03,Good,5
0d716639-3706-483c-b6f8-1b4f2828140a,Terrible after latest update. The app keeps switching between my profile and my page but my page fails to load. This is ridiculous and needs to be sorted out.,1
530ff87d-4eee-4fe5-a274-c436280a3838,😁😁,5
99c7295a-53f6-4209-9fed-9114f26b11a7,बेहतरीन,5
48b38d13-5a74-4fee-89f9-400c8bea5af5,Good,5
29cce113-f34e-46bf-92f9-b681690e4a4c,Àzß,3
f444ecd0-0690-49a7-8f22-aa95f5d45c61,"My Mobile damaged so I installed in new mobile it was working But now want code or I'd proof. I uploaded all types I'd proof but all time showing blurry or not clear bla bla bla Code received on mobile and email I entered but need other code what type of security if mobile and email code, I'd proof, government documents are not valid bcz all time reply it's too blurry, what the........ Really socked, using this is I'd last 17 18 years or more, Disappointed this service",1
a59560f3-dc84-43f1-9c8e-f9a292f1aff3,good,5
85b3a719-2f9b-4cc5-83bf-3fe6565716d4,So good,5
b883f814-23e8-40b9-a1ef-df18bc54fce9,Stop restricting my damn account you should have no control in what I post!!!,1
423b09c0-1cf6-41fe-89c9-907e8cf9d62a,Bad aaps👎,1
ed5c613a-cd54-4ecc-9dab-44a6f7b962c6,Exlant,5
a2ac4ccf-bf16-4390-9527-26475f35ba4d,Nice helpful,5
6cb3af19-5b01-45f6-aa6e-cf6e14915ad4,jm,5
f5316378-5d8a-4d97-97dc-42481627d0e8,ßs.,3
1d315fca-e097-46af-9fb2-cec12ef29770,I'm øbv. Bo,1
76a895b9-f017-4683-8cf0-fc5a4caa255f,Gift,4
adbf05bd-fca9-4e61-a741-17b40b15b1ac,i no experince anything,5
48f368d5-5de6-47ee-87cd-4db72a9e5a1c,I can't use my Facebook business page properly. The new page setting is so disturbing!!! I can't send message to my customers.. It’s truly disturbing. Please solve this issue.,1
0acaf33c-4125-456b-9071-442e12c65b86,Tinku,5
a00ccdd4-b960-45f0-a88c-c907f5c881ff,Keeps crashing,1
77ef7486-6b1c-417d-a39b-6e851b6ee75e,✌️जलने लगा है जमाना सारा …… क्योंकि चलने लगा है नाम हमारा 😏 #_________मेव ßrand✌️ पड़ोसन के दीवाने 🤘🤘🤘,4
6ba250dd-0ad5-419d-bbaa-09b8d97fb415,Good,5
456c224e-94bb-40ea-8499-74d82dedd690,please unlock My Facebook account,5
272ba95a-bec0-47a7-8c12-5ec4abcd2df9,In my story i cannot add lyrics,1
99ace0e1-6ffc-4b48-82c3-7edd44dc2f8f,O my my ck,2
73e3548b-ba07-4afc-b275-41464b945f2a,Sahid raj,5
de5a718e-a53f-41cb-bb64-f3384828edfb,FM,5
78c4efbd-fb10-465d-a0a0-8303700883d8,Note shortcut video,5
d0cb6024-c33a-49f9-a3ef-6db570557dbf,Best app,5
302cd28d-b5f3-4063-b293-780c236f8ee6,High Internet 74.22 Mb Download,1
ad0d74b9-074a-438e-936f-b1b87651f61c,सौरभ अहिरवार,1
d6de7302-94e0-44ab-86b2-a0e1850db2e8,Very nice and cool app,2
74912e35-4fc4-46de-8ce9-57a33b759dc8,Giid,4
4e89b5f3-bc55-4ed3-b88b-0eaef5faeb4c,"Your community standard violation checking system is a sheer nonsense. Can't post anything. Please do something, otherwise I have to uninstall the app and leave facebook for good. Your stupid AI can never evaluate bengali posts and regards fictions posted in group/community as spams. Do you really want people leave facebook?",1
be468a8a-2077-4b8b-a48a-4e4d85ba6350,Anyone that doesn't glance at Facebook from time to time is missing it for sure update on issues ranging from politics to health to the latest shoes and who's wearing them.,5
a5e5671a-28b4-4a49-9b40-1186eb2b3bb0,This app sometimes can't work well,2
dbd9ec1f-49a3-4c1b-bc83-d844df06e4cc,2and q,1
32730bb6-72b0-41ca-8825-48df7ace4e20,Very good,5
fe4bfbc0-4be3-4a77-af74-f74b1a004bc2,Good,1
a6657d62-08c0-4261-ae13-f33a2d5431a6,Experience,4
07ff6d15-5aaa-4113-ab68-70981961d05c,I have to reinstall the app because my facebook account will not logged out.,3
9aa16269-8183-4c5b-b5c9-573d5eded32a,I'm not able to go to a page when I click on the profile picture when I'm scrolling through the videos.,1
726ffc21-9e23-4870-87ec-995a85426dd0,Hi didi the Tata,3
cb24b5a0-16fe-47ae-ad72-6dea09769457,"82w [,_[[9 u6,4?÷8-8[ [6",5
a6d781b8-bf00-403b-970d-17e5d88dee76,Your app is nice,1
b7e8dd90-3f89-4f57-8207-b4f0883de1d2,"Tends to be up with all world events , to many ads at timesl",3
77eeb7eb-57cd-4410-bbb5-781172e970ce,Wanted,1
625953d5-21f1-4861-8ed8-1255905ad4b0,Hbohdibsfmoegn,2
944bc056-c407-4122-a6e0-07d3d322f886,All is well expect the picture quality. When I post on Facebook picture quality drops so much.,3
57ac9bac-da2e-4b6d-9179-3f92dc57ac6e,It won't log out,2
a8f370f6-a1ef-4138-9086-37d2c687b3ad,Its more better than FB lite Its had more features and does not reduce photo quality But it uses much data pls adjust dat Bcoz many prefer Facebook than Facebook lite,5
688470b3-fdac-4c4d-8f58-8f03cea06b3f,Good,5
ae91db06-0d23-4524-9773-10b406e2e8ee,)0l,4
fd258231-64d5-4a94-993a-27841c36750c,Mantusingh,5
6870902f-1368-4d80-8024-923ba921bbbe,Duck apps,5
915f7b04-3590-4007-a6cf-d9aa153daee1,Nice Facebook,5
d6ed7e39-7b97-4752-aa92-13fe184d4e04,Good,5
d7c03bf7-e754-4e2c-b7d5-ea6d99eda4c8,9o off in,2
1c376c54-afe4-4472-a5c9-8c7018972780,Best,5
232dee08-0f36-40e9-86a3-235687909dc2,Disturb some time,4
bad6afd1-91ed-42d7-ab9e-4df79c1ce2f8,Good 👍,5
f2984b91-852c-437c-9471-22ca72dec787,So much adds Plz clear this issue Facebook team,1
